"","occurrence","amplitude","phase","correlation"
"284",0.570357988156621,0.103060739362022,-0.0179825452320454,0.127784692512431
"285",0.641450050477106,0.0798205556198073,-0.0444535680556722,0.0478239391673672
"286",0.618170698405808,0.11031586868964,-0.0327231810501035,0.114394635021069
"287",0.6019509741702,0.0959832652220601,-0.0365297554164503,0.125443665027385
"288",0.57843713541604,0.109369907722133,-0.00611716367712833,0.105469061154832
"289",0.664870345460989,0.129614916775529,-0.0255568955684288,0.12358392185539
"290",0.614531004951956,0.0299543756853724,-0.0272714898779853,0.0294609316911296
"291",0.661774771492636,0.107740976356733,-0.0670669476060709,0.147072974183481
"292",0.632662246517459,0.106039880646659,-0.0139491756806617,0.093219275381718
"293",0.645628116864736,0.108056520458211,-0.037686184425233,0.129781084316912
"294",0.602887939017746,0.0844519404094847,-0.0698167159687351,0.0673753057017287
"295",0.671292229314081,0.0928972835854719,-0.0458946935730195,0.0486587625293135
"296",0.654225573727481,0.131741144311999,-0.00122263804920127,0.0746000091654037
"297",0.645885943883525,0.0892306099285704,-0.0226654567502246,0.143302926672421
"298",0.612132814238286,0.0909922626951032,-0.0439332331657972,0.159068081820619
"299",0.60673340669228,0.062485548711181,-0.0394610180189242,0.138914868333441
"300",0.623097075813015,0.078138684830538,-0.0684284144260137,0.140435634842143
"301",0.684426118397213,0.110227128753793,-0.0364892141176929,0.108153105501583
"302",0.575596775896799,0.0518216851207895,-0.0052543944796838,0.109577992995686
"303",0.666692365907516,0.0972416942060502,-0.0471611779552834,0.100527235395353
"304",0.62577342557583,0.0881835826728229,-0.0279345618644248,0.126203179390303
"305",0.61265026466392,0.118204427811064,-0.0750576256591976,0.102254262475524
"306",0.658779770625067,0.10654599655681,0.000912088327080798,0.144555861937183
"307",0.661827280248809,0.0697574795358759,-0.0434560923728778,0.217202588047132
"308",0.638768187137857,0.108704607426061,-0.0484345617474899,0.0257441589278322
"309",0.59662650697543,0.0874620534363714,-0.0368788051828265,0.19774098495749
"310",0.634033836289258,0.0761076394354037,-0.0274371414081668,0.165701049625076
"311",0.646851505576043,0.102613116052927,-0.0465544357391733,0.0946137820284582
"312",0.636227427191948,0.0961796320874867,-0.0202293136108321,0.174745283909591
"313",0.667433756788003,0.0938832018031847,-0.0193828835787159,0.0531476762686775
"314",0.622912543870053,0.131331209177223,-0.0640566850566307,0.110472381869366
"315",0.612114619955393,0.116015460075106,-0.0372283055508413,0.174029914783522
"316",0.615997844569106,0.0884707557774937,-0.00765159763932877,0.151564251600258
"317",0.599406124713694,0.114802787506759,-0.0190988079516972,0.0781495752940075
"318",0.577726413209984,0.0639261940631183,-0.0470411266160906,0.0128287823449766
"319",0.628505560169525,0.090224011292456,-0.031484973628338,0.220592947800479
"320",0.653826688980855,0.115820282896246,-0.0756015291444581,0.137610065320933
"321",0.652363656101416,0.0540362616001576,-0.0300234036706521,0.0721500033244945
"322",0.644026097703449,0.0846086691473693,-0.0344313649599067,0.133732304363567
"323",0.661568460081857,0.092362480982498,-0.0267058342828826,0.170983741182247
"324",0.645705591618933,0.122813951078638,-0.0257213320168971,0.0328420157674745
"325",0.622954486559893,0.0815643677217778,-0.0456623302581826,0.0505692159697705
"326",0.63992762340654,0.0587452916380504,-0.0193422564059593,0.0600055230998942
"327",0.612129744014504,0.058894524246109,-0.0607268835367256,0.132202911765525
