,subject,phoneme,weight,svar,tvar,count
0,sub-007,IY,0.08290681027429349,0.003489085941800727,0.0716426874336437,1349
1,sub-007,OW,0.044925202578809255,0.0043541044042321895,0.07542279704553181,607
2,sub-007,AE,0.04426239086211853,0.006931779914101594,0.08205709516098753,721
3,sub-007,AA,0.03840587077635776,0.005679000119180113,0.06051876764022296,445
4,sub-007,EH,0.06071527256015942,0.006138875847706132,0.0813697448883545,963
5,sub-007,ER,0.03427818917155716,0.004988506932666679,0.08705811770971346,752
6,sub-007,IH,0.057215472632318506,0.003940573912407193,0.08274110856463797,1870
7,sub-007,UH,0.01392968261358923,0.004253789146951239,0.07313111245477143,227
8,sub-007,AH,0.09153690139726021,0.0049274698832071015,0.07982897631324444,3655
9,sub-007,AO,0.07575016508743883,0.004308807680753006,0.07683076391587858,581
10,sub-007,UW,0.02014863385103149,0.0017324031971243884,0.07266879366508079,404
11,sub-007,EY,0.035419859843846484,0.0034973143939532408,0.07274070303102899,517
12,sub-007,AY,0.06478420657012855,0.005954200122843503,0.08562171833589666,626
13,sub-007,OY,0.022063772323190883,0.005816735306129754,0.057154298082869516,110
14,sub-007,AW,0.03418108345335588,0.005283671065336925,0.07953025568443688,264
15,sub-007,Y,0.01460582501702961,0.003104865338035483,0.11760028726787727,190
16,sub-007,L,0.07844474901970205,0.004097772651238384,0.08477952814267468,1392
17,sub-007,R,0.043676819466543046,0.004919442330211824,0.10050827274128243,1133
18,sub-007,W,0.06823277638172956,0.004837364042624449,0.11528410309548283,946
19,sub-007,B,0.026980162516773754,0.0014460358213638014,0.08342835410026078,725
20,sub-007,D,0.06587007997207628,0.0009534943346348497,0.054783281069775806,1761
21,sub-007,F,0.043174630841084596,0.0011349246706897785,0.0850352697411521,715
22,sub-007,HH,0.043037936799922884,0.0019788905816356724,0.05577150004720098,1070
23,sub-007,K,0.05323912569107807,0.0018068999691906232,0.07039753173020015,931
24,sub-007,M,0.04730172156608236,0.0022700018183277916,0.07514620227175837,952
25,sub-007,N,0.05187457930331418,0.0016651367025733756,0.06960200402678278,2373
26,sub-007,P,0.03157935127965798,0.0010814952595225788,0.07317871602082128,455
27,sub-007,S,0.10829821710027392,0.001203175727516339,0.089617974278109,1278
28,sub-007,T,0.09496341837822768,0.0015083247821953212,0.07712549259662313,2432
29,sub-007,V,0.024104072614305937,0.001800021258308774,0.05318383838383839,500
30,sub-007,Z,0.0520736951051183,0.0012825042522608323,0.0513880372385215,944
31,sub-007,DH,0.05734957735641232,0.001417672660096568,0.08007740691634159,1577
32,sub-007,NG,0.0345501307163542,0.002139221148471459,0.08201650623827951,382
33,sub-007,G,0.020408606433863462,0.0019330010528804966,0.10126103171965585,295
34,sub-007,SH,0.040965989560405605,0.003026548816605948,0.06900716213738914,279
35,sub-007,CH,0.022435711846847842,0.0017414162722957835,0.049105728292572516,118
36,sub-007,TH,0.019451720121450765,0.000977765531276409,0.07807345160286337,210
37,sub-007,ZH,0.0017365076691281199,0.002787920316060384,0.10024999999999999,5
38,sub-007,JH,0.017283627945155377,0.00227178868038509,0.07192611023805368,83
0,sub-008,IY,0.07239219029614517,0.003489085941800727,0.0716426874336437,1349
1,sub-008,OW,0.053957565371176776,0.0043541044042321895,0.07542279704553181,607
2,sub-008,AE,0.06768869027222935,0.006931779914101594,0.08205709516098753,721
3,sub-008,AA,0.05949455465895552,0.005679000119180113,0.06051876764022296,445
4,sub-008,EH,0.061099182427562355,0.006138875847706132,0.0813697448883545,963
5,sub-008,ER,0.04571979879375732,0.004988506932666679,0.08705811770971346,752
6,sub-008,IH,0.06495776532334258,0.003940573912407193,0.08274110856463797,1870
7,sub-008,UH,0.019736010447138134,0.004253789146951239,0.07313111245477143,227
8,sub-008,AH,0.11762774539650284,0.0049274698832071015,0.07982897631324444,3655
9,sub-008,AO,0.07889609899147253,0.004308807680753006,0.07683076391587858,581
10,sub-008,UW,0.036138281301669434,0.0017324031971243884,0.07266879366508079,404
11,sub-008,EY,0.05083630354374028,0.0034973143939532408,0.07274070303102899,517
12,sub-008,AY,0.10297855194284984,0.005954200122843503,0.08562171833589666,626
13,sub-008,OY,0.023887032210866875,0.005816735306129754,0.057154298082869516,110
14,sub-008,AW,0.041880745681712975,0.005283671065336925,0.07953025568443688,264
15,sub-008,Y,0.021289491093012383,0.003104865338035483,0.11760028726787727,190
16,sub-008,L,0.08499736265456592,0.004097772651238384,0.08477952814267468,1392
17,sub-008,R,0.035843479089105616,0.004919442330211824,0.10050827274128243,1133
18,sub-008,W,0.04236141709715473,0.004837364042624449,0.11528410309548283,946
19,sub-008,B,0.051187246464862876,0.0014460358213638014,0.08342835410026078,725
20,sub-008,D,0.09067293368801739,0.0009534943346348497,0.054783281069775806,1761
21,sub-008,F,0.04057961090482928,0.0011349246706897785,0.0850352697411521,715
